Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
4.459747123718261719e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.828999999999999915e+01,2.930999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.469658708572387695e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.828999999999999915e+01,2.930999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.479568383693695068e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.860999999999999943e+01,2.937000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.489479112625122070e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.860999999999999943e+01,2.937000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.499392800331115723e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.889999999999999858e+01,2.928000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.509303205013275146e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.893999999999999773e+01,2.930999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.519209921360015869e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.925999999999999801e+01,2.928000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.529115099906921387e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.925999999999999801e+01,2.928000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.539026930332183838e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.957999999999999829e+01,2.930999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.548934168815612793e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.977000000000000313e+01,2.941000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.558845715522766113e+02,7.000000000000000000e+01,0.000000000000000000e+00,4.989999999999999858e+01,2.941000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.568754558563232422e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.018999999999999773e+01,2.941000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.578661851882934570e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.021999999999999886e+01,2.946999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.588570604324340820e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.042000000000000171e+01,2.957000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.598480708599090576e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.054999999999999716e+01,2.953999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.608390462398529053e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.084000000000000341e+01,2.957000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.618303089141845703e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.086999999999999744e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.628217270374298096e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.109000000000000341e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.638130478858947754e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.118999999999999773e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.648038387298583984e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.150999999999999801e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.657948486804962158e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.150999999999999801e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.667863130569458008e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.184000000000000341e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.677770545482635498e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.184000000000000341e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.687685279846191406e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.203000000000000114e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.697600014209747314e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.215999999999999659e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.707508096694946289e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.242000000000000171e+01,2.960000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.717424397468566895e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.250999999999999801e+01,2.973000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.727336299419403076e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.274000000000000199e+01,2.978999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.737248890399932861e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.279999999999999716e+01,2.982999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.747161946296691895e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.309000000000000341e+01,2.989000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.757073490619659424e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.313000000000000256e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.766979818344116211e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.342000000000000171e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.776885845661163330e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.345000000000000284e+01,2.989000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.786797235012054443e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.377000000000000313e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.796705694198608398e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.379999999999999716e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.806616051197052002e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.409000000000000341e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.816528182029724121e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.409000000000000341e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.826437804698944092e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.440999999999999659e+01,2.992000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.836358420848846436e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.445000000000000284e+01,2.998999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.846271419525146484e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.474000000000000199e+01,3.005000000000000071e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.856177909374237061e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.474000000000000199e+01,3.012000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.866093001365661621e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.499000000000000199e+01,3.021000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.876009347438812256e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.506000000000000227e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.885913808345794678e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.528000000000000114e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.895827462673187256e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.538000000000000256e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.905742259025573730e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.550999999999999801e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.915655453205108643e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.570000000000000284e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.925565669536590576e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.574000000000000199e+01,3.028000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.935471193790435791e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.603000000000000114e+01,3.033999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.945378177165985107e+02,7.000000000000000000e+01,0.000000000000000000e+00,5.609000000000000341e+01,3.023999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.955294489860534668e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.632000000000000028e+01,3.030999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.965200703144073486e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.635000000000000142e+01,3.030999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.975106811523437500e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.638000000000000256e+01,3.046999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.985021319389343262e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.667000000000000171e+01,3.053000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.994929349422454834e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.670000000000000284e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.004836745262145996e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.014751365184783936e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.024663505554199219e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.702000000000000313e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.034571290016174316e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.044482131004333496e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,3.060000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.054388918876647949e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,3.057000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.064302792549133301e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,3.066000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.074210650920867920e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,3.066000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.084121549129486084e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,3.082000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.094030370712280273e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.731000000000000227e+01,3.085999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.103941910266876221e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.725000000000000000e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.113849408626556396e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.706000000000000227e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.123767936229705811e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.133678255081176758e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.143586993217468262e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.153498544692993164e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.699000000000000199e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.163406157493591309e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.692999999999999972e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.173329455852508545e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.679999999999999716e+01,3.110999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.183240361213684082e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.667000000000000171e+01,3.117999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.193153846263885498e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.667000000000000171e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.203061664104461670e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.643999999999999773e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.212967951297760010e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.635000000000000142e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.222874252796173096e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.609000000000000341e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.232788293361663818e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.603000000000000114e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.242698583602905273e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.603000000000000114e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.252606790065765381e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.574000000000000199e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.262515258789062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.570000000000000284e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.272426354885101318e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.540999999999999659e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.282335772514343262e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.538000000000000256e+01,3.133999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.292247917652130127e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.532000000000000028e+01,3.144000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.302159154415130615e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.506000000000000227e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.312073676586151123e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.503000000000000114e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.321982538700103760e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.474000000000000199e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.331897323131561279e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.470000000000000284e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.341809482574462891e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.440999999999999659e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.351722559928894043e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.435000000000000142e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.361629097461700439e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.409000000000000341e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.371540048122406006e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.409000000000000341e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.381454489231109619e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.377000000000000313e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.391361956596374512e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.371000000000000085e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.401273777484893799e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.345000000000000284e+01,3.157000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.411178493499755859e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.338000000000000256e+01,3.157000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.421091432571411133e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.313000000000000256e+01,3.160000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.430997624397277832e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.313000000000000256e+01,3.160000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.440907297134399414e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.279999999999999716e+01,3.166000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.450820631980895996e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.264000000000000057e+01,3.166000000000000014e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.460730364322662354e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.247999999999999687e+01,3.176000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.470640118122100830e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.242000000000000171e+01,3.176000000000000156e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.480546603202819824e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.215999999999999659e+01,3.173000000000000043e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.490456860065460205e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.203000000000000114e+01,3.178999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.500371680259704590e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.184000000000000341e+01,3.178999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.510285792350769043e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.150999999999999801e+01,3.169000000000000128e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.520195136070251465e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.145000000000000284e+01,3.182000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.530109140872955322e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.118999999999999773e+01,3.178999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.540018851757049561e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.118999999999999773e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.549928750991821289e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.086999999999999744e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.559839508533477783e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.086999999999999744e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.569744009971618652e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.054999999999999716e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.579657483100891113e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.025999999999999801e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.589569406509399414e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.021999999999999886e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.599473121166229248e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.989999999999999858e+01,3.182000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.609381182193756104e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.986999999999999744e+01,3.182000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.619289538860321045e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.957999999999999829e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.629195609092712402e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.928999999999999915e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.639102520942687988e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.925999999999999801e+01,3.182000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.649012293815612793e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.918999999999999773e+01,3.182000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.658922748565673828e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.893999999999999773e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.668837983608245850e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.893999999999999773e+01,3.185999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.678747909069061279e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.860999999999999943e+01,3.182000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.688654727935791016e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.839000000000000057e+01,3.160000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.698564462661743164e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.822999999999999687e+01,3.160000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.708475172519683838e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.796999999999999886e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.718385617733001709e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.771000000000000085e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.728303923606872559e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.764999999999999858e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.738214948177337646e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.739000000000000057e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.748125596046447754e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.732000000000000028e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.758042745590209961e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.767953157424926758e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.777863163948059082e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.690999999999999659e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.787777583599090576e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.667999999999999972e+01,3.153000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.797684283256530762e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.661999999999999744e+01,3.150000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.807596936225891113e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.635999999999999943e+01,3.146999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.817502744197845459e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.620000000000000284e+01,3.146999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.827414774894714355e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.603999999999999915e+01,3.123999999999999844e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.837328028678894043e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.575000000000000000e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.847237598896026611e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.571000000000000085e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.857152218818664551e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.542000000000000171e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.867060263156890869e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.539000000000000057e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.876971738338470459e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.513000000000000256e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.886883397102355957e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.507000000000000028e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.896790757179260254e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.493999999999999773e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.906703641414642334e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.475000000000000000e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.916609334945678711e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.471000000000000085e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.926523122787475586e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.442000000000000171e+01,3.121000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
